student_uni_id,coursecode,attendance
2400030868,24AD2001,100
2400030868,24AD01HF,80
2400030868,24CS2202,95
2400030868,24MT2019,93
2400030868,24SDCS01,81
2400030868,OEEE0013,79
2400030868,24CS2203,89
2400030873,24AD2103,93
2400030873,24AD2001,100
2400030873,24AD01HF,80
2400030873,24CS2101,100
2400030873,24MT2019,100
2400030873,24SC2006,100
2400030873,24SDCS01,100
2400030876,24AD2103,91
2400030876,24AD2001,96
2400030876,24AD01HF,92
2400030876,24CS2101,100
2400030876,24MT2012,100
2400030876,24SC2006,96
2400030876,24SDCS01,96
2400030876,OEAR0001,87
2400030879,24AD2103,96
2400030879,24AD2001,100
2400030879,24CS2101,86
2400030879,24MT2019,100
2400030879,24SC2006,89
2400030879,24SDCS01,100
2400030879,23UC0009,86
2400030886,24AD2001,92
2400030886,24AD01HF,96
2400030886,24CS2202,100
2400030886,24CS2101,97
2400030886,24MT2019,93
2400030886,24SDCS01,88
2400030886,24CS2203,93
2400030886,23UC0009,91
2400030890,24AD2103,87
2400030890,24AD2001,80
2400030890,24CS2202,79
2400030890,24MT2019,85
2400030890,24SC2006,85
2400030890,24SDCS01,89
2400030894,24AD2103,74
2400030894,24AD2001,66
2400030894,24CS2202,69
2400030894,24MT2012,79
2400030894,24SC2006,69
2400030894,24SDCS01,71
2400030896,24AD2103,100
2400030896,24AD2001,100
2400030896,24AD01HF,86
2400030896,24CS2101,82
2400030896,24MT2019,93
2400030896,24SC2006,100
2400030896,24SDCS01,92
2400030898,24AD2103,100
2400030898,24AD2001,100
2400030898,24CS2101,83
2400030898,24MT2019,100
2400030898,24SC2006,85
2400030898,24SDCS01,88
2400030898,OEEE0013,88
2400030902,24AD2103,74
2400030902,24AD2001,61
2400030902,24AD01HF,44
2400030902,24CS2101,63
2400030902,24MT2012,79
2400030902,24SC2006,58
2400030902,24SDCS01,40
2400030902,23UC0008,50
2400030908,24AD2103,96
2400030908,24AD2001,96
2400030908,24AD01HF,100
2400030908,24CS2101,83
2400030908,24MT2012,100
2400030908,24SC2006,97
2400030908,24SDCS01,100
2400030911,24AD2103,96
2400030911,24AD2001,92
2400030911,24CS2202,86
2400030911,24MT2012,100
2400030911,24SC2006,85
2400030911,24SDCS01,100
2400030918,24AD2103,75
2400030918,24AD2001,84
2400030918,24CS2202,69
2400030918,24MT2012,72
2400030918,24SC2006,81
2400030918,24SDCS01,76
2400030919,24AD2103,85
2400030919,24AD2001,83
2400030919,24CS2202,87
2400030919,24MT2012,79
2400030919,24SC2006,90
2400030919,24SDCS01,80
2400030930,24AD2103,96
2400030930,24AD2001,100
2400030930,24CS2202,96
2400030930,24EC2106,88
2400030930,24MT2012,100
2400030930,24SC2006,95
2400030930,24SDCS01,100
2400030930,24MB4055,94
2400030935,24AD2103,93
2400030935,24AD2001,100
2400030935,24CS2202,96
2400030935,24MT2012,100
2400030935,24SC2006,96
2400030935,24SDCS01,100
2400030943,24AD2103,84
2400030943,24AD2001,75
2400030943,24AD01HF,72
2400030943,24CS2101,84
2400030943,24MT2019,93
2400030943,24SC2006,86
2400030943,24SDCS01,80
2400030944,24AD2103,87
2400030944,24AD2001,84
2400030944,24CS2101,97
2400030944,24MT2019,93
2400030944,24SC2006,86
2400030944,24SDCS01,85
2400030944,23UC0008,73
2400030953,24AD2103,100
2400030953,24AD2001,92
2400030953,24CS2202,100
2400030953,24MT2019,100
2400030953,24SC2006,89
2400030953,24SDCS01,96
2400030953,23UC0008,100
2400030955,24AD2103,93
2400030955,24AD2001,100
2400030955,24AD01HF,91
2400030955,24CS2101,100
2400030955,24MT2019,100
2400030955,24SC2006,82
2400030955,24SDCS01,96
2400030955,OEAR0001,100
2400030963,24AD2103,87
2400030963,24AD2001,92
2400030963,24CS2202,90
2400030963,24MT2019,100
2400030963,24SC2006,88
2400030963,24SDCS01,89
2400030963,23FL3058,91
2400030965,24AD2103,84
2400030965,24AD2001,84
2400030965,24AD01HF,74
2400030965,24CS2101,75
2400030965,24MT2019,93
2400030965,24SC2006,72
2400030965,24SDCS01,76
2400030965,OEEE0013,60
2400030966,24AD2103,87
2400030966,24AD2001,71
2400030966,24AD01HF,77
2400030966,24CS2101,92
2400030966,24MT2019,72
2400030966,24SC2006,73
2400030966,24SDCS01,80
2400030966,OEAR0001,93
2400030972,24AD2103,100
2400030972,24AD2001,84
2400030972,24CS2101,65
2400030972,24MT2019,93
2400030972,24SC2006,64
2400030972,24SDCS01,62
2400030972,OEEE0013,82
2400030977,24AD2103,100
2400030977,24AD2001,100
2400030977,24CS2202,93
2400030977,24EC2106,90
2400030977,24MT2019,100
2400030977,24SC2006,93
2400030977,24SDCS01,100
2400030984,24AD2103,88
2400030984,24AD2001,100
2400030984,24CS2202,88
2400030984,24EC2106,88
2400030984,24MT2012,100
2400030984,24SC2006,88
2400030984,24SDCS01,92
2400030988,24AD2103,89
2400030988,24AD2001,96
2400030988,24AD01HF,86
2400030988,24CS2202,95
2400030988,24MT2019,93
2400030988,24SC2006,93
2400030988,24SDCS01,92
2400030988,OECE0001,81
2400030990,24AD2001,92
2400030990,24CS2202,100
2400030990,24CS2101,100
2400030990,24EC2106,92
2400030990,24MT2019,86
2400030990,24SDCS01,84
2400030990,24CS2203,90
2400030990,24MB4055,100
2400030991,24AD2001,71
2400030991,24AD01HF,100
2400030991,24CS2202,91
2400030991,24CS2101,84
2400030991,24MT2019,72
2400030991,24SDCS01,88
2400030991,24CS2203,80
2400030991,23UC0008,86
2400030997,24AD2103,91
2400030997,24AD2001,96
2400030997,24CS2101,100
2400030997,24MT2012,92
2400030997,24SC2006,89
2400030997,24SDCS01,100
2400030997,23UC0008,67
2400031005,24AD2103,87
2400031005,24AD2001,84
2400031005,24AD01HF,79
2400031005,24CS2101,86
2400031005,24MT2019,93
2400031005,24SC2006,86
2400031005,24SDCS01,88
2400031005,23UC0009,93
2400031011,24AD2103,97
2400031011,24AD2001,96
2400031011,24AD01HF,84
2400031011,24CS2101,92
2400031011,24MT2019,100
2400031011,24SC2006,95
2400031011,24SDCS01,88
2400031011,OEEE0013,27
2400031012,24AD2103,96
2400031012,24AD2001,96
2400031012,24CS2202,86
2400031012,24MT2012,67
2400031012,24SC2006,75
2400031012,24SDCS01,81
2400031018,24AD2103,87
2400031018,24AD2001,92
2400031018,24CS2202,93
2400031018,24EC2106,61
2400031018,24MT2012,100
2400031018,24SC2006,83
2400031018,24SDCS01,93
2400031019,24AD2103,89
2400031019,24AD2001,96
2400031019,24CS2202,92
2400031019,24EC2106,85
2400031019,24MT2012,86
2400031019,24SC2006,100
2400031019,24SDCS01,92
2400031019,23UC0009,75
2400031021,24AD2103,96
2400031021,24AD2001,100
2400031021,24CS2101,75
2400031021,24MT2012,100
2400031021,24SC2006,94
2400031021,24SDCS01,89
2400031021,OEAR0001,67
2400031030,24AD2001,96
2400031030,24AD01HF,100
2400031030,24CS2202,100
2400031030,24CS2101,100
2400031030,24MT2019,100
2400031030,24SDCS01,100
2400031030,24CS2203,92
2400031030,23UC0008,100
2400031033,24AD2103,93
2400031033,24AD2001,92
2400031033,24CS2202,80
2400031033,24MT2012,93
2400031033,24SC2006,91
2400031033,24SDCS01,100
2400031033,23UC0009,88
2400031038,24AD2103,100
2400031038,24AD2001,88
2400031038,24AD01HF,83
2400031038,24CS2101,90
2400031038,24MT2019,85
2400031038,24SC2006,81
2400031038,24SDCS01,100
2400031038,OEAR0001,87
2400031041,24AD2103,100
2400031041,24AD2001,96
2400031041,24AD01HF,96
2400031041,24CS2202,90
2400031041,24MT2019,93
2400031041,24SC2006,100
2400031041,24SDCS01,100
2400031041,OEAR0001,75
2400031047,24AD2103,100
2400031047,24AD2001,96
2400031047,24AD01HF,96
2400031047,24CS2202,90
2400031047,24MT2019,93
2400031047,24SC2006,92
2400031047,24SDCS01,100
2400031047,OEAR0001,75
2400031053,24AD2103,87
2400031053,24AD2001,84
2400031053,24CS2101,93
2400031053,24MT2019,100
2400031053,24SC2006,93
2400031053,24SDCS01,93
2400031053,23FL3058,63
2400031062,24AD2103,91
2400031062,24AD2001,96
2400031062,24CS2101,97
2400031062,24MT2019,93
2400031062,24SC2006,100
2400031062,24SDCS01,100
2400031062,OEAR0001,100
2400031063,24AD2103,82
2400031063,24AD2001,75
2400031063,24CS2202,67
2400031063,24MT2012,77
2400031063,24SC2006,75
2400031063,24SDCS01,55
2400031064,24AD2103,91
2400031064,24AD2001,96
2400031064,24CS2101,100
2400031064,24MT2019,100
2400031064,24SC2006,100
2400031064,24SDCS01,96
2400031066,24AD2001,100
2400031066,24AD01HF,96
2400031066,24CS2202,100
2400031066,24CS2101,100
2400031066,24MT2019,100
2400031066,24SDCS01,85
2400031066,24CS2203,97
2400031071,24AD2103,70
2400031071,24AD2001,71
2400031071,24CS2202,82
2400031071,24MT2012,65
2400031071,24SC2006,51
2400031071,24SDCS01,88
2400031072,24AD2103,91
2400031072,24AD2001,88
2400031072,24AD01HF,79
2400031072,24CS2101,75
2400031072,24MT2019,93
2400031072,24SC2006,79
2400031072,24SDCS01,83
2400031072,OEPY0001,79
2400031076,24AD2103,100
2400031076,24AD2001,100
2400031076,24CS2101,92
2400031076,24MT2012,79
2400031076,24SC2006,100
2400031076,24SDCS01,96
2400031078,24AD2103,100
2400031078,24AD2001,100
2400031078,24CS2202,97
2400031078,24EC2106,96
2400031078,24MT2019,100
2400031078,24SC2006,97
2400031078,24SDCS01,97
2400031078,23FL3058,25
2400031081,24AD2103,73
2400031081,24AD2001,72
2400031081,24CS2101,58
2400031081,24MT2019,85
2400031081,24SC2006,58
2400031081,24SDCS01,42
2400031081,OEEE0013,88
2400031084,24AD2103,81
2400031084,24AD2001,59
2400031084,24CS2202,80
2400031084,24MT2019,50
2400031084,24SC2006,36
2400031084,24SDCS01,60
2400031088,24AD2103,91
2400031088,24AD2001,84
2400031088,24CS2101,90
2400031088,24EC2106,83
2400031088,24MT2019,93
2400031088,24SC2006,88
2400031088,24SDCS01,93
2400031088,OEAR0001,67
2400031094,24AD2103,100
2400031094,24AD2001,86
2400031094,24CS2202,96
2400031094,24MT2012,86
2400031094,24SC2006,92
2400031094,24SDCS01,96
2400031099,24AD2103,100
2400031099,24AD2001,100
2400031099,24AD01HF,100
2400031099,24CS2101,100
2400031099,24MT2012,100
2400031099,24SC2006,100
2400031099,24SDCS01,96
2400031099,23UC0008,100
2400031100,24AD2103,100
2400031100,24AD2001,96
2400031100,24CS2202,92
2400031100,24EC2106,67
2400031100,24MT2019,93
2400031100,24SC2006,95
2400031100,24SDCS01,100
2400031100,23FL3058,71
2400031101,24AD2103,59
2400031101,24AD2001,92
2400031101,24CS2202,70
2400031101,24MT2019,70
2400031101,24SC2006,96
2400031101,24SDCS01,68
2400031104,24AD2001,59
2400031104,24AD01HF,50
2400031104,24CS2202,25
2400031104,24CS2101,47
2400031104,24MT2019,54
2400031104,24SDCS01,58
2400031104,24CS2203,50
2400031105,24AD2103,100
2400031105,24AD2001,96
2400031105,24CS2101,92
2400031105,24MT2012,85
2400031105,24SC2006,100
2400031105,24SDCS01,100
2400031107,24AD2103,100
2400031107,24AD2001,100
2400031107,24CS2202,100
2400031107,24MT2012,93
2400031107,24SC2006,98
2400031107,24SDCS01,96
2400031118,24AD2103,94
2400031118,24AD2001,83
2400031118,24CS2202,77
2400031118,24MT2012,90
2400031118,24SC2006,97
2400031118,24SDCS01,100
2400031119,24AD2103,96
2400031119,24AD2001,100
2400031119,24CS2202,100
2400031119,24MT2019,100
2400031119,24SC2006,100
2400031119,24SDCS01,100
2400031119,23FL3058,90
2400031124,24AD2103,100
2400031124,24AD2001,100
2400031124,24CS2202,92
2400031124,24EC2106,87
2400031124,24MT2019,100
2400031124,24SC2006,100
2400031124,24SDCS01,96
2400031128,24AD2103,62
2400031128,24AD2001,67
2400031128,24CS2202,50
2400031128,24MT2019,86
2400031128,24SC2006,71
2400031128,24SDCS01,72
2400031130,24AD2103,64
2400031130,24AD2001,75
2400031130,24CS2101,83
2400031130,24MT2019,77
2400031130,24SC2006,74
2400031130,24SDCS01,85
2400031130,OECE0003,72
2400031137,24AD2103,100
2400031137,24AD2001,88
2400031137,24CS2101,96
2400031137,24MT2019,93
2400031137,24SC2006,93
2400031137,24SDCS01,100
2400031137,23FL3058,89
2400031139,24AD2103,81
2400031139,24AD2001,96
2400031139,24AD01HF,92
2400031139,24CS2101,100
2400031139,24MT2019,86
2400031139,24SC2006,100
2400031139,24SDCS01,100
2400031147,24AD2103,100
2400031147,24AD2001,100
2400031147,24CS2101,100
2400031147,24MT2019,93
2400031147,24SC2006,100
2400031147,24SDCS01,100
2400031147,24MB4055,100
2400031148,24AD2103,89
2400031148,24AD2001,90
2400031148,24CS2202,62
2400031148,24EC2106,69
2400031148,24MT2012,91
2400031148,24SC2006,68
2400031148,24SDCS01,85
2400031151,24AD2103,89
2400031151,24AD2001,96
2400031151,24CS2101,88
2400031151,24MT2012,72
2400031151,24SC2006,90
2400031151,24SDCS01,92
2400031151,24MB4055,78
2400031152,24AD2103,100
2400031152,24AD2001,100
2400031152,24CS2101,83
2400031152,24MT2019,85
2400031152,24SC2006,89
2400031152,24SDCS01,92
2400031152,OEEE0013,82
2400031159,24AD2103,92
2400031159,24AD2001,92
2400031159,24CS2101,78
2400031159,24EC2106,78
2400031159,24MT2012,100
2400031159,24SC2006,89
2400031159,24SDCS01,92
2400031168,24AD2103,43
2400031168,24AD2001,40
2400031168,24CS2101,46
2400031168,24MT2012,65
2400031168,24SC2006,13
2400031168,24SDCS01,15
2400031170,24AD2103,100
2400031170,24AD2001,84
2400031170,24CS2101,83
2400031170,24MT2019,85
2400031170,24SC2006,89
2400031170,24SDCS01,84
2400031176,24AD2103,100
2400031176,24AD2001,100
2400031176,24AD01HF,87
2400031176,24CS2101,96
2400031176,24MT2012,93
2400031176,24SC2006,97
2400031176,24SDCS01,100
2400031176,OEAR0001,92
2400031177,24AD2103,89
2400031177,24AD2001,91
2400031177,24AD01HF,82
2400031177,24CS2101,92
2400031177,24MT2019,93
2400031177,24SC2006,77
2400031177,24SDCS01,96
2400031177,OEAR0001,84
2400031180,24AD2103,96
2400031180,24AD2001,100
2400031180,24CS2101,97
2400031180,24EC2106,87
2400031180,24MT2012,84
2400031180,24SC2006,88
2400031180,24SDCS01,100
2400031180,OECE0003,91
2400031183,24AD2103,100
2400031183,24AD2001,100
2400031183,24CS2101,100
2400031183,24MT2019,100
2400031183,24SC2006,100
2400031183,24SDCS01,100
2400031183,24MB4055,80
2400031186,24AD2103,87
2400031186,24AD2001,100
2400031186,24AD01HF,92
2400031186,24CS2202,90
2400031186,24MT2019,100
2400031186,24SC2006,93
2400031186,24SDCS01,89
2400031188,24AD2103,85
2400031188,24AD2001,96
2400031188,24AD01HF,87
2400031188,24CS2101,91
2400031188,24MT2019,100
2400031188,24SC2006,89
2400031188,24SDCS01,100
2400031188,OEAR0001,93
2400031189,24AD2001,92
2400031189,24AD01HF,87
2400031189,24CS2202,100
2400031189,24CS2101,72
2400031189,24MT2019,85
2400031189,24SDCS01,97
2400031189,24CS2203,81
2400031189,23FL3055,25
2400031190,24AD2103,71
2400031190,24AD2001,71
2400031190,24CS2202,85
2400031190,24MT2019,65
2400031190,24SC2006,85
2400031190,24SDCS01,60
2400031190,OEEE0013,54
2400031192,24AD2103,87
2400031192,24AD2001,96
2400031192,24CS2101,90
2400031192,24EC2106,92
2400031192,24MT2012,84
2400031192,24SC2006,88
2400031192,24SDCS01,81
2400031192,OEEE0013,100
2400031194,24AD2001,96
2400031194,24AD01HF,88
2400031194,24CS2202,90
2400031194,24CS2101,97
2400031194,24MT2012,100
2400031194,24SDCS01,97
2400031194,24CS2203,97
2400031194,23UC0009,73
2400031197,24AD2001,100
2400031197,24AD01HF,91
2400031197,24CS2202,100
2400031197,24CS2101,96
2400031197,24MT2019,100
2400031197,24SDCS01,88
2400031197,24CS2203,88
2400031197,23UC0008,50
2400031199,24AD2103,100
2400031199,24AD2001,96
2400031199,24CS2202,90
2400031199,24MT2019,100
2400031199,24SC2006,93
2400031199,24SDCS01,77
2400031199,23FL3058,63
2400031201,24AD2103,100
2400031201,24AD2001,100
2400031201,24CS2202,93
2400031201,24EC2106,92
2400031201,24MT2012,100
2400031201,24SC2006,94
2400031201,24SDCS01,100
2400031206,24AD2103,97
2400031206,24AD2001,100
2400031206,24CS2202,88
2400031206,24EC2106,96
2400031206,24MT2019,86
2400031206,24SC2006,100
2400031206,24SDCS01,100
2400031210,24AD2103,97
2400031210,24AD2001,96
2400031210,24CS2202,86
2400031210,24MT2012,100
2400031210,24SC2006,100
2400031210,24SDCS01,100
2400031213,24AD2103,100
2400031213,24AD2001,92
2400031213,24AD01HF,92
2400031213,24CS2101,86
2400031213,24MT2019,85
2400031213,24SC2006,81
2400031213,24SDCS01,75
2400031213,OEEE0013,100
2400031215,24AD2001,100
2400031215,24CS2202,92
2400031215,24CS2101,100
2400031215,24MT2012,93
2400031215,24SDCS01,76
2400031215,24CS2203,87
2400031215,23UC0008,100
2400031217,24AD2103,100
2400031217,24AD2001,96
2400031217,24CS2202,100
2400031217,24MT2019,100
2400031217,24SC2006,100
2400031217,24SDCS01,100
2400031220,24AD2001,86
2400031220,24CS2202,95
2400031220,24CS2101,75
2400031220,24EC2106,67
2400031220,24MT2012,79
2400031220,24SDCS01,100
2400031220,24CS2203,90
2400031226,24AD2103,97
2400031226,24AD2001,100
2400031226,24CS2202,90
2400031226,24MT2019,100
2400031226,24SC2006,100
2400031226,24SDCS01,100
2400031229,24AD2103,91
2400031229,24AD2001,96
2400031229,24CS2101,90
2400031229,24MT2019,100
2400031229,24SC2006,85
2400031229,24SDCS01,97
2400031229,23FL3058,100
2400031234,24AD2103,100
2400031234,24AD2001,96
2400031234,24CS2101,97
2400031234,24MT2012,100
2400031234,24SC2006,89
2400031234,24SDCS01,100
2400031234,23FL3058,86
2400031236,24AD2103,100
2400031236,24AD2001,92
2400031236,24CS2202,97
2400031236,24MT2012,85
2400031236,24SC2006,81
2400031236,24SDCS01,93
2400031238,24AD2103,96
2400031238,24AD2001,79
2400031238,24CS2101,75
2400031238,24MT2019,77
2400031238,24SC2006,73
2400031238,24SDCS01,67
2400031238,OEAR0001,60
2400031241,24AD2103,91
2400031241,24AD2001,80
2400031241,24AD01HF,76
2400031241,24CS2101,72
2400031241,24MT2019,93
2400031241,24SC2006,81
2400031241,24SDCS01,77
2400031241,OEEE0013,63
2400031245,24AD2001,100
2400031245,24CS2202,95
2400031245,24CS2101,100
2400031245,24MT2012,93
2400031245,24SDCS01,97
2400031245,OEEE0013,100
2400031245,24CS2203,100
2400031246,24AD2001,83
2400031246,24CS2202,75
2400031246,24MT2019,93
2400031246,24SDCS01,88
2400031246,24CS2203,71
2400031249,24AD2103,87
2400031249,24AD2001,80
2400031249,24CS2101,90
2400031249,24MT2019,100
2400031249,24SC2006,93
2400031249,24SDCS01,85
2400031251,24AD2103,100
2400031251,24AD2001,88
2400031251,24CS2202,83
2400031251,24MT2019,86
2400031251,24SC2006,95
2400031251,24SDCS01,88
2400031256,24AD2103,95
2400031256,24AD2001,88
2400031256,24CS2202,100
2400031256,24MT2019,90
2400031256,24SC2006,94
2400031256,24SDCS01,100
2400031256,23FL3058,89
2400031257,24AD2001,100
2400031257,24CS2202,100
2400031257,24CS2101,84
2400031257,24EC2106,87
2400031257,24MT2012,100
2400031257,24SDCS01,100
2400031257,24CS2203,89
2400031261,24AD2103,100
2400031261,24AD2001,96
2400031261,24CS2101,97
2400031261,24MT2019,100
2400031261,24SC2006,91
2400031261,24SDCS01,100
2400031261,23UC0008,92
2400031271,24AD2103,82
2400031271,24AD2001,80
2400031271,24CS2202,61
2400031271,24MT2012,77
2400031271,24SC2006,71
2400031271,24SDCS01,74
2400031283,24AD2103,97
2400031283,24AD2001,78
2400031283,24CS2202,79
2400031283,24MT2019,79
2400031283,24SC2006,67
2400031283,24SDCS01,88
2400031283,23FL3058,48
2400031289,24AD2103,96
2400031289,24AD2001,92
2400031289,24AD01HF,96
2400031289,24CS2101,84
2400031289,24MT2019,100
2400031289,24SC2006,96
2400031289,24SDCS01,100
2400031291,24AD2103,93
2400031291,24AD2001,100
2400031291,24AD01HF,96
2400031291,24CS2202,85
2400031291,24MT2019,100
2400031291,24SC2006,96
2400031291,24SDCS01,88
2400031291,23UC0008,82
2400031295,24AD2103,70
2400031295,24AD2001,84
2400031295,24CS2101,84
2400031295,24EC2106,70
2400031295,24MT2019,85
2400031295,24SC2006,72
2400031295,24SDCS01,68
2400031295,23FL3058,77
2400031299,24AD2103,100
2400031299,24AD2001,100
2400031299,24CS2202,100
2400031299,24EC2106,100
2400031299,24MT2012,100
2400031299,24SC2006,94
2400031299,24SDCS01,93
2400031308,24AD2103,73
2400031308,24AD2001,63
2400031308,24CS2101,58
2400031308,24MT2019,70
2400031308,24SC2006,82
2400031308,24SDCS01,89
2400031308,OEEE0013,69
2400031318,24AD2001,92
2400031318,24CS2202,91
2400031318,24CS2101,80
2400031318,24EC2106,87
2400031318,24MT2019,93
2400031318,24SDCS01,84
2400031318,24CS2203,100
2400031323,24AD2001,100
2400031323,24AD01HF,96
2400031323,24CS2202,100
2400031323,24CS2101,100
2400031323,24MT2019,93
2400031323,24SDCS01,96
2400031323,24CS2203,89
2400031330,24AD2103,96
2400031330,24AD2001,92
2400031330,24AD01HF,87
2400031330,24CS2101,93
2400031330,24MT2019,85
2400031330,24SC2006,88
2400031330,24SDCS01,96
2400031330,OEAR0001,80
2400031332,24AD2103,93
2400031332,24AD2001,87
2400031332,24CS2202,84
2400031332,24MT2019,93
2400031332,24SC2006,90
2400031332,24SDCS01,100
2400031334,24AD2001,68
2400031334,24AD01HF,64
2400031334,24CS2202,69
2400031334,24CS2101,75
2400031334,24MT2019,54
2400031334,24SDCS01,85
2400031334,OEEE0013,50
2400031334,24CS2203,53
2400031340,24AD2001,86
2400031340,24CS2202,95
2400031340,24EC2106,87
2400031340,24MT2012,92
2400031340,24SDCS01,83
2400031340,24CS2203,85
2400031341,24AD2103,97
2400031341,24AD2001,96
2400031341,24CS2101,92
2400031341,24MT2019,93
2400031341,24SC2006,94
2400031341,24SDCS01,100
2400031341,OEEE0013,100
2400031342,24AD2103,91
2400031342,24AD2001,88
2400031342,24CS2202,97
2400031342,24MT2019,90
2400031342,24SC2006,89
2400031342,24SDCS01,100
2400031350,24AD2103,100
2400031350,24AD2001,96
2400031350,24AD01HF,96
2400031350,24CS2101,87
2400031350,24MT2019,85
2400031350,24SC2006,96
2400031350,24SDCS01,96
2400031350,23UC0009,89
2400031351,24AD2103,100
2400031351,24AD2001,92
2400031351,24CS2202,97
2400031351,24EC2106,96
2400031351,24MT2012,93
2400031351,24SC2006,91
2400031351,24SDCS01,82
2400031358,24AD2103,85
2400031358,24AD2001,84
2400031358,24CS2101,82
2400031358,24MT2019,93
2400031358,24SC2006,100
2400031358,24SDCS01,100
2400031360,24AD2103,85
2400031360,24AD2001,84
2400031360,24CS2101,96
2400031360,24MT2019,93
